Ent_ID,Name
8146343,"Ouédraogo, Issaka"
8146722,"Mulligan, Padraig"
8146746,"Flanagan, T J"
8146758,"O'Driscoll, Tony"
8147323,OJSC Ivatsevichdrev
8147346,"Shulga, Vladimir Eduardovich"
8147452,"Donohue, Richard"
8147458,"Maloney, Walter"
8147461,"Foster, John"
8147588,"Koussoubé, Roger Joachim Damagna"
8147592,"Kossè, Ouekouri"
8148243,Joint-stock company Roszheldorproject
8149066,Lida meat-processing plant JSC
8149069,Holding management company Grodnomyasomolprom OJSC
8149934,Joint-stock company Central engineering office Automatiki
8150580,"García, César"
8150602,Federal State Budget Educational Institution of Higher Education Lomonosov Moscow State University
8150877,Los Del Punto
8151503,"Borhot, Hussein Sobhe"
8152493,Joint Stock Company Russian Venture Company
8152617,"Compaoré, Bila Maurice"
8152628,"Bougouma, Tiga Thérèse"
8153566,Joint-stock company Khabarovsky shipbuilding plant
8154407,"Zapotocky, Stefan K."
8154453,"Bogatov, Aleksey"
8155196,"Zarqun, Abd al Hadi Hussein Al shibany"
8155434,"Wu, Xi"
8155445,"Chen, Guang"
8155456,"Deng, Ying"
8156677,"Kurilin, Yuriy Igoryevich"
8157304,"Khan, Sher Dil"
8157336,"Hussain, Khurshid"
8157368,"Khan, Aamir"
8157381,"Meer, Wajid"
8157397,"Sajid, Muhammad"
8157473,"Ullah, Saif"
8157906,"Ornelas Fortes, Helena Júlia"
8157907,"Mesquita, Joaquim Alexandre"
8157921,"Dolabella, Flávio Cals"
8158016,"Trejo, Rafael Ignacio"
8158020,"Vargas Cortez, Jose Melvin"
8158022,"Martinez Bonilla, Luis Alberto"
8158023,"Portillo Trejo, Jose Luis"
8158027,"Argueta, Marvin Efraín"
8158029,"Mirando, Jose Gabriel"
8158032,"Rodriguez Duran, German Antonio"
8158034,"Garcia, Diego Alfonso"
8159207,Red and White Holdings Ltd
8160209,746 Student Services Pty. Ltd.
8160862,Joint-stock company Spetsremont
8161041,Gazprom Mezhregiongaz Volgograd LLC
8161156,"Chen, Jun"
8162126,"da Costa Borges, Marlon"
8162158,"Campelo do Nascimento, José Arcângelo"
8162178,"Audicont - Auditoria, Consultoria e Assessoria Ltda"
8163323,Limited liability company Gazprom Mezhregiongaz OMSK
8164144,"Chow, Hsing-Yi"
8164151,National Chengchi University
8165367,National Mercantile Exchange
8165592,"Bang Henriksen, Carsten"
8165609,"Bang Henriksen, Flemming"
8165752,Smart Choice Zone LP
8165866,"al-Matuiti, Abu Harith"
8166364,"Al Khidir, Fakhr Al Din Alsir"
8166542,"Said, Said"
8167375,"Krasnoshtanov, Anton Alekseyevich"
8167683,"Tin, Win"
8168524,"Nogueira Ferreira, Eline"
8168599,"Nogueira Ferreira, Enos Henrique"
8168844,"Cardoza Castro, Exequiel"
8168845,"Molina Cruz, Juan Carlos"
8168850,"Miranda Estrada, Manuel de Jesús"
8168881,"Cuchilla Miranda, William Matías"
8168885,"Zamora Flores, Edwin Neftaly"
8168933,Joint-stock company Gazprom Gazoraspredeleniye Vologda
8169735,"McKayle, Raymond"
8169742,"Mackey, Lester Wayne"
8169749,"Defreitas, Janelle"
8169808,"Persaud, Jaipaul"
8169824,"Harmon, Roxanne"
8169840,"Whyte, June"
8169847,"Gregoire, Rickley"
8169871,"Blackwood-Sambury, Paula"
8170301,"Valdez, Natividad"
8170304,"Abreu Perdomo, Luis Arturo"
8170735,Joint-stock company Gazprom Gazoraspredeleniye Obninsk
8170797,Joint-stock company Gazprom Gazoraspredeleniye Kaluga
8170920,"Mboumba, Claude Sandrine"
8172175,"Fundação de Apoio à Pesquisa, ao Ensino e à Cultura"
8172529,"Mwitende, Ladislas"
8172636,Now business ltd
8173017,"Sunburst Acquisitions V, Inc"
8173222,Ecotrap Ltd
8173279,"Kobzev, Sergey Alekseyevich"
8173391,Railway Research Institute JSC
8173618,Uralsvyazinform open joint stock company
8173635,CBH Compagnie Bancaire Helvétique SA
8173658,J.R.C Construction Ltd
8173728,"Rwamurinda, Jacques"
8178086,"Jovanović, Vera"
8178463,"Gonzalez, Juan Eduardo"
8180842,"Kolomeyskiy, Igor Borisovich"
8181758,"Zhuhai Da Heng Qin Group Co., Ltd."
8182132,"Dias dos Santos, Cleber Marcelino"
8182140,"Mercês, Wilber de Jesus"
8182440,Limited liability company Gazprom mezhregiongaz Perm
8182491,"Sieng, Kheng"
8182618,AO 514 aviatsionnyy remontnyy zavod
8184299,"Pertusi, Paulo Roberto"
8184893,"Liu, Baofeng"
8185527,"Zhang, Maixian"
8185894,"Álvarez Trujillo, Gustavo"
8186093,"Vieira de Sousa, Djaci"
8186142,"Costa Lima Leite de Albuquerque, Bento"
8187402,Binary Brokerz
8190846,"Escobar Sicán, Felipe Antonio"
8190850,"Pineda González, Marlon Wilfredo"
8190853,"Nuon, Phanith"
8190856,"Paz Mejía, Mario Luis"
8190900,"Rodríguez, Rudy Romeo"
8190932,"Morales Perez, Adelino"
8191008,"Santos Divas, Byron Estuardo"
8191062,"Ordóñez Barrios, Miguel de Jesús"
8191376,"Seydou, Mohamadou"
8193406,"Turab, Ali Muhammad Abu"
8194417,"Thouk, Muchtheary"
8194559,"Issiako, Abdou"
8194844,"Issaka, Karimou"
8194875,"Mahamadou, Rabiou"
8195712,"Chow, Yian Ping"
8196258,"Gutiérrez Nova, Pedro José"
8199096,"Slovenská autobusová doprava Trenčín, akciová spoločnosť"
8200547,Limited liability company Gruppa Tekhnoserv
8200745,Urgula Platinum Limited
8207496,Open joint-stock company Sibirsko-Uralskaya neftegazokhimicheskaya company
8207923,Federal state unitary enterprise Irkutskoye protezno-ortopedicheskoye enterprise ministry work and social protection of the Russian Federation
8208306,China CICC Wealth Management Securities Company Limited
8208944,Joint-stock company Evraziyskiy
8210035,Gazprom Gazoraspredelenie Makhchkala JSC
8211963,"Anquetil, Simon Paul"
8212037,Joint-stock company 1015 factory PO Remontu Voyenno-Tekhnicheskogo Imushchestva
8212173,VEB Project Management LLC
8212344,"Knyryk, Konstiantyn Serhiiovych"
8213146,"Bohatyrenko, Serhii Vasilovych"
8213665,Obshchestvo s ogranichennoy otvetstvennostyu Aktsept (televizionnyy kanal REN TV)
8213691,Joint Stock Company UEC-Aviadvigatel
8213885,YANDEX limited liability company
8215292,"Alexander, Aaron Demitri"
8215303,"Atkinson, Montraya Antwain"
8215329,"Banks, Freddrec Deandre"
8215340,"Baxton, James"
8215355,"Beauchamp, Bradley"
8215375,"Blakeney, Destinee Danyell"
8215386,"Brooks, Antonio Dontre"
8215397,"Byers, Antarious Qaushard"
8215420,"Camp, Renaldo Rodregus"
8215432,"Campbell, Shakira Monique"
8215440,"Coker, Adrian Nayron"
8215458,"Covington, Brandon Khalil"
8215468,"Cox, Alex Levi"
8215485,"Cunningham, Marquel Michael"
8215494,"Diaz, Richard"
8215522,"Dowdle, James Walter"
8215535,"Durant, John Paul Sebastian"
8215545,"Gilmore, Cynthia"
8215560,"Goins, Shamon Movair"
8215578,"Gutierrez, Pedro"
8215590,"Hackney, Jalen Raekwon"
8215599,"Hamrick, Christopher Dentre"
8215609,"Hanton, Lavaughn Antonio"
8215616,"Harrison, Anthony Oneil"
8215618,"Zhao, Yumin"
8215624,"Harrison, Bianca Kiashie"
8215636,"Wang, Lianjun"
8215640,"Haynes, Quincy Delone"
8215652,"Hicks, Delonte Maurice"
8215659,"Addison, Sherman Devante"
8215673,"Zhao, Hongqin"
8215804,Public Joint Stock Company Ural plant of chemical machine-building
8215832,"Hines, Bobby Earl"
8215841,"Hopper, Raheam Shumar"
8215855,"Howze, Wesley Javon"
8215867,"Hunsucker, Donl Lequintin"
8215882,"Huskey, Dricko Dashon"
8215891,"Jackson, Muhammad John"
8215899,"Johnsom, Terrence Thomas"
8215915,"Johnson, Joe Tarpeh"
8215928,"Johnson, Latif Nakia Antoine"
8215939,"Kerbay, Tonney Horatio"
8215952,"King, Rashad Monte"
8215964,"Lattibeaudiere, Barrington Audley"
8215981,"Leon, Juan Cruz"
8215990,"Lewis, Renaire Roshique"
8216000,"Lloyd, Lamonte Kentrell"
8216010,"Lowe, David Matthew"
8216017,"Lytle, Charles Kenyon"
8216026,"Maddox, Terry Lavon"
8216035,"Manning, Bradon Theodore"
8216044,"McClain, Travis Cordell"
8216050,"McClinton, Robert Allen"
8216065,"MckIntosh, Isaac Nabah"
8216071,"McNeil, D’Angelo De’Mara"
8216074,"Miller, Christopher Lashon"
8216084,"Mitchell, Johnny Thomas"
8216089,"Moore, Christopher O Brien"
8216094,"Nelson, Myquan Lamar"
8216104,"Oliver, Thomas"
8216113,"Omotosho, Kolawole Olalekan"
8216121,"Pegues, James Bradin"
8216131,"Peterkin, Deshawn Deonta"
8216140,"Poston, Laquida Shuntae"
8216151,"Potts, Austin Demontry"
8216160,"Powell, Tyquan Ramont"
8216171,"Reed, Omar Lionel"
8216182,"Rosero, Omari"
8216193,"Rosero, Porsha Talina"
8216200,"Ruff, Kenneth Marquise"
8216208,"Sattar, Rashad"
8216210,"Smith, Alandus Montrell"
8216218,"Smith, Anthony Bernard"
8216227,"Spikes, Denzel Lamont"
8216231,"Stallworth, Isaiah Devon"
8216238,"Surratt, Cedric Lexander"
8216246,"Teaste, Peatrez Lamar"
8216250,"Thorbourne, Jhad Elijah"
8216257,"Turner, Lavon Christopher"
8216264,"Watkins, Jesse James"
8216271,"Watkins, Quintez Lamar"
8216275,"Watson, David Earl"
8216281,"Wilson, Twylain Stanley"
8216288,"Wofford, Ronald Anthony"
8216294,"Wray, Jonathan"
8216299,"Wray, Patrick Devon"
8216305,"Hicks, Jasmin Reikeem"
8216571,Alfeyser S.A.C.
8216916,"Gonzalez Serna, Jaime"
8217139,"Sánchez Cerna, José Gabriel"
8217150,"García Cruz, Moíses De Jesús"
8217155,"Henríquez, Melvin Geovani"
8217160,"Pérez Menjivar, Willian Alberto"
8217171,"Orellana, Geovani Alexander"
8217173,"Lucero Marroquín, Nelson Geovani"
8217179,"Ramírez, José Eduardo"
8217195,"Flores Rosales, Anibal Abel"
8218139,State unitary enterprise Subsidiary company Typography higher education institution truda State enterprise institute for scientific research work
8218671,"Moraes de Oliveira, Jeremias"
8218686,"dos Santos Pinheiro, Orlando"
8218693,"Borges da Silva, Raimundo Wilson"
8219514,Société d’Exploitation des Phosphates du Burkina (SEPB)
8220621,"Boni, Valdir Aparecido"
8220751,"Alves Odebrecht, Emílio"
8220895,"Pimentel, Rogério Aurélio"
8220909,"Peña Alvarez, Oscar"
8221019,"Guedes Paschoal, Carlos Armando"
8221943,"Makarov, Sergey Vladimirovich"
8222873,"Villarreal Gil, Duber Nelson"
8224145,Dailymotion S.A.
8224974,Assistance @ Construction Contratistas Generales S.A.C.
8225526,"Bùi, Biên Văn"
8225621,Limited liability company Gazprom mezhregiongaz Lipetsk
8227534,"Valencia Mejia, Eylin Carolina"
8227639,"Byeon, Chang-heum"
8227744,"Simonenko, Sergey Dmitriyevich"
8227858,"Avelar Ramirez, Mario Ernesto"
8228022,"Ayba, Batal Eduardovich"
8228043,"Ashuba, Lasha Nugzarovich"
8228311,"Abukhba, Akhra Ivanovich"
8228420,GT Admin CC
8228478,"Arshba, Astamur Borisovich"
8228976,"Yovera Cisneros, Elieen Humberto"
8228986,"Carrasco Zegarra, Elmer Gerardo"
8228998,"Cruz Cruz, Horacio"
8229013,"Antón Campos, Eddy Fernando"
8229040,"Miranda Jiménez, Jean Claude"
8229112,"Fiestas Yarlequé, Gubbins Walter"
8229140,"Fiestas Yarlequé, Heyse Honegger"
8229142,"López Carrasco, Víctor Dubber"
8229147,"Zúñiga Saavedra, Luis Alberto"
8229154,"Arévalo Quispe, Francisco Johnny"
8229157,"Santiago Gonzales, Noemí Rocío"
8229168,"Castaño Martínez, Williams Smith"
8229172,Ventos de São Clemente Energias Renováveis S.A.
8229184,"Llanto Ponce, Carlos Eduardo"
8229197,"Castillo Mendoza, Irwin Wilmer"
8229400,"Rivera López, Carlos Ernesto"
8229455,"Delgado Pumay, Nelson Wilfredo"
8229469,"González, Rony Adolfo"
8229570,Petrocas Energy Group
8229655,"Gómez Pérez, Antony Hernán"
8229691,"Abraham Rosales, Belkin Brandon"
8229718,"Gonzalez, Jonathan Avendaño"
8229742,"Sosa Franco, Edner Randall"
8229839,PSA Corporation Limited
8230175,"Ardzinba, Dmitriy Grigoryevich"
8230587,Nikon Corporation
8230596,Sendai Nikon Corporation
8231019,"Buocik, Ján"
8231264,"Álvarez Soto, Clara"
8231270,"Morales Álvarez, Blanca Luz María"
8231273,"Osorio Aguilar, Alba Oralia"
8231338,"Martínez Solares, Magali Del Carmen"
8231342,"Gramajo de León, Hermidia Rufina"
8231366,"García Escobar, Juana Francisca"
8231385,"Morales Hernández, Blanca Estela"
8231418,"Estrada Chávez, Brenda Aracely"
8231432,"Abac Cun, Amalia"
8231530,"Ardzinba, Almaskhan Zurabovich"
8232800,Safari Club
8233556,"Yang, Desong"
8234073,"Ardzinba, Tayfun Naimovich"
8235494,"Aquino, Sonia Elizabeth"
8236013,"Butakova, Margarita Fyedorovna"
8236278,New China Asset Management Corporation Limited
8236381,"Manzoor, Saba"
8239050,"Bharana, Rekha"
8239778,"Contreras Gómez, Oswaldo Marcial"
8240497,Joint-stock company Foreign trade company Kamaz
8240500,Joint Stock Company Scientific-Research Institute of Mechanization of Krasnoarmeysk
8240953,"Badash, Yonah"
8240969,"Badash, Noa"
8240986,"Badash, Yotam"
8240995,"Badash, Omri"
8241016,"Badash, Yulie"
8241020,Joint-stock company 12 Aviatsionny repair factory
8241025,"Badash, Yael"
8241034,"Badash, Yonatan"
8241085,Aktsyonernoe obshestvo 121 avitatsyonnyi ramontnyi zavod
8241113,Aktsionernoe obshchestvo Aramilskii aviatsionnyii remontnyii zavod
8241270,Joint-stock company 1253 central repair base Radiolokatsionnogo Vooruzheniya
8241307,Joint Stock Company Kronshtadt Marine Plant
8241398,"Zhang, Junxi"
8246065,Arcplus Group PLC
8246276,"Ma, Bowinn"
8246571,Joint-stock company 150 Aviatsionny repair factory
8246896,Uralmash Oil and Gas Equipment Holding LLC
8247926,Eletropaulo Metropolitana Eletricidade de São Paulo S.A.
8247970,AES Tietê S.A
8248253,"Chi, Rundong"
8248523,Helicopter Transport Company LLC
8249353,Benghazi Defense Brigades
8250718,"Ever Source Science and Technology Development Group Co., Ltd."
8250931,"Belarbi, Kamel"
8250933,"Belbar, Ahmed"
8250935,"Belghaouti, Hadj"
8250965,"Benabderrahmane, Mohamed El Hadi"
8250967,"Benali, Lahouari"
8251390,"Tarasenko, Oksana Valeryevna"
8251702,"Negoiţă, Gabriel"
8251713,"Pavăl, Ioan"
8251722,"Ursache, George"
8251732,"Peptănariu, Mihai"
8251739,"Anton, Petru"
8251808,"Benaoula, Houari"
8252004,"Benchelali, Mohamed"
8252391,Shanghai University of Engineering Science
8252446,Universidade Estadual de Santa Cruz
8253274,"Méndez Sucup, Iris Barbiley"
8253515,Cyprus Land Development Corporation
8253597,Latvijas Lauksaimniecības universitāte
8253959,Public Joint Stock Company Novorossiysk Grain Plant
8254158,"Singh, Rachna"
8254889,Policlínica Piquet Carneiro (PPC)
8255040,"Jilin Province Credit Financing Guarantee Investment Group Co., Ltd."
8255049,"Santos Gramajo, Hermidia Gabriela"
8255054,"Cruz Revolorio, Sindy Amarilis"
8255061,"Gómez Uz, Julio Cesar"
8255067,"Paxtor, Juan Pastor"
8255319,"Everbright Financial Leasing Co., Ltd."
8255845,Joint-stock company Letno-Issledovatelsky higher education institution named after M. M. Gromova
8256095,"Pavić, Marko"
8256539,Atlas Copco (India) Ltd.
8256751,Joint-stock company Zelenodolsk Design Bureau
8257270,"Hernández Martínez, José Omar"
8257275,"Díaz Hernández, Daniel Leonardo"
8257279,"Hernández Martínez, Luis Antonio"
8257281,"Flores Hernández, Fermín Alexander"
8257448,"Sun, Dongzheng"
8257483,"Han, Rong"
8257538,"Chugoku Electric Manufacturing Company,Incorporated"
8257564,"Chen, Hanwen"
8257959,"Sazanov, Aleksey Valeryevich"
8258250,"Liaoning Cheng Da Co., Ltd."
8258275,"Butt, Faisal"
8258281,"Masih, Arshad"
8258470,AS SEB Pank
8258857,Joint-stock company 218 Aviatsionny repair factory
8258928,Joint-stock company Mechanical plant Ladoga
8259360,Joint Stock Company Airport Gorno-Altaisk
8260424,"Wang, Jenn-Hwan"
8260489,"Chang, Chun-Chig"
8260567,"Chen, Shu-Heng"
8260802,Civil Aviation Training Center (CATC)
8260844,Joint-stock company 810 Aviatsionny repair factory
8261521,"China Kweichow Moutai Distillery (Group) Co., Ltd."
8261666,Zhejiang University
8262212,"Adachi, Naoki"
8262369,Capital Normal University
8263095,General Environmental Conservation Public Company Limited
8263437,Aktsionernoe Obshesvto 570 Aviatsionnyy Remontnyy Zavod
8265354,Joint-stock company 356 Aviatsionny repair factory
8265518,Joint-stock company 360 Aviatsionny repair factory
8265610,Aktsionernoye Obshesvto 3821 Zavod po remontu voenno-technicheskogo imushestva
8265646,Joint-stock company 419 Aviatsionny repair factory
8265679,Joint Stock Company Kaluzhskii Electromehanicheskii Zavod
8265680,Joint stock company State Machine Building Design Bureau Vympel by name I.I. Toropov
8265792,Joint-stock company Institute for scientific research Optiko-Elektronnogo Priborostroyeni
8265918,Private Military Company Wagner
8265927,"Vorobev, Aleksandr Nikolayevich"
8265995,Concord Catering
8265996,CONCORD CATERING
8266077,"Tsmrbank, OOO"
8266127,"Utkin, Dmitriy Valeryevich"
8266153,"Plisyuk, Mikhail Alekseyevich"
8266169,Crimean First Insurance Company Limited Liability Company
8266191,Joint-Stock Company Transneft - Metrology
8266204,Limited Liability Company Concord Management and Consulting
8266205,LIMITED LIABILITY COMPANY CONCORD MANAGEMENT AND CONSULTING
8266469,"López Marroquín, Vilma Gabriela"
8266494,Jiangxi Science & Technology Normal University
8266499,"González Velásquez, Eduardo Salvador"
8266591,China Construction Communications Engrg. Group Corp. Ltd.
8267748,Joint Sock Compani State scientific research institute Kristall
8267937,"Shao, Xiaoyi"
8268008,Joint-stock company State research and development institute Mashinostroyeniya named after V. V. Bakhireva
8268267,"Shaanxi Fast Auto Drive Group Co., Ltd."
8268499,"Kaverov, Anatoliy Anatolyevich"
8268873,"China Oriental Performing Arts Group Co., Ltd."
8268963,"Li, Zongjian"
8269166,"Liu, Qiyan"
8269198,"Wang, Lianwen"
8269295,Südwestdeutsche Salzwerke AG
8269417,Joint-stock company Center for scientific research Stroitelstvo
8269470,Federal State Unitary Enterprise Scientific and Research Center of Construction
8269543,"Nakiboglu, Emre"
8269944,"Barakat, Vanda"
8270801,"Shanghai Shenda Co., Ltd."
8270804,"Japan Transocean Air Co., Ltd."
8271435,Jiangxi Normal University
8271573,Joint-stock company Dalgeofizika
8272116,"Glasenberg, Ivan"
8272415,"Alsuwaidi, Faisal"
8272440,"Shaanxi Construction Engineering Group Co., Ltd."
8272526,Jiangxi Agricultural University
8272989,"Beijing Raise Science Co., Ltd."
8273531,"Chen, Xiaohong"
8273977,"Seryanin, Dmitriy"
8274006,"Vagabov, Vagab"
8274013,"Airport Facilities Co., Ltd."
8274048,Joint Stock Company Federal Scientific and Production Center Titan-Barrikady
8274166,"Byvaltseva, Svetlana"
8274174,Joint-stock company Khabarovsky Radiotekhnichesky factory
8274199,"Yefimov, Yevgeniy"
8274230,"Medvedev, Valeriy Vasilyevich"
8274258,"Gromov, Lev"
8274275,"Vazhinskiy, Dmitriy"
8274289,"Aliullov, Andrey"
8274326,Jiangxi University of Finance and Economics
8274374,"Chen, Siu"
8274417,"In, Chen"
8274624,"Zhonghang Electronic Measuring Instruments Co., Ltd."
8274895,Iguá Saneamento S.A.
8275976,Joint-stock company Research and development enterprise Krasnoznamyonets
8277087,Joint Stock Company Scientific and production enterprise Signal
8277412,"Abadia Corrêa Silva, Efrain"
8277417,"do Carmo Borges Silva, Maria"
8278797,"Linn, Kyaw San"
8279101,"Central Research Radiotechnical Institute named after academician A.I. Berg, Joint-stock company"
8279258,"Ferreyra, Ricardo Silvio Ramón"
8279303,Universitat d'Alacant
8279676,"Sánchez, Walter Ulises"
8279679,"Montes Molina, Rony Stelival"
8279681,"Cortes Valle, Wilber Alexis"
8279686,"Pérez Hernández, Luis Antonio"
8279691,"Guzmán, Mario Ernesto"
8279703,"Iraheta Rojas, Ángel Misael"
8280196,Joint-stock company Sredne-Nevsky shipbuilding plant
8280911,Joint-stock company Gazprom Yurgm Development
8281261,"García Alvarenga, Wilber Alfredo"
8281871,Joint-stock company Ekspress-Prigorod
8282241,SBK PREMIER Limited Liability Company
8282614,Bulgarian Trading Group
8282671,Limited liability company Baltiysky zavod-Sudostroyeniye
8282717,Quantum Investments Incorporated Ltd
8283324,"Song, Deyu"
8283330,"Bi, Wenquan"
8283399,"Jiangsu Nonghua Intelligent Agriculture Technology Co., Ltd."
8283851,"Joo, Young-jin"
8283889,"Choi, Keun-ha"
8284440,Joint Stock Company National Immuno Biological Company
8284583,"Pilvere, Irina"
8284588,"Zorgevica, Millija"
8284597,"Pilvers, Juris"
8284607,"Pilvers, Uldis"
8284615,"Pilvere-Javorska, Aija"
8284619,"Miezere, Pārsla"
8284678,MVV Trading GmbH
8284718,"Mashoq, Sayed"
8284970,"Baqueiro de Melo, Paulo Ricardo"
8284982,"da Costamarques, Glaucos"
8285095,"China State Construction Development Co., Ltd."
8285591,"China Siwei Surveying & Mapping Technology Co., Ltd."
8286067,Société d'Édition de Canal Plus
8286498,BNP Paribas Asset Management France SAS
8286818,"Beijing Tongrentang Co., Ltd."
8286976,"Burdyko, Andrey Valeryanovich"
8287459,Al Hilal Takaful PSC
8287595,"Central Huijin Asset Management Co., Ltd."
8288114,"Htay, Zaw"
8288351,"Potapov, Vladimir Mikhaylovich"
8288529,"de Almeida Domingos, Luana"
8288845,"Rodríguez Rivera, Jorge Alberto"
8288846,"Ramos Monzón, Joaquín"
8288849,"Soc Roman, Mario Alberto"
8288850,"López, Eugenio Adrián"
8288959,AAOption
8289507,Open joint-stock company Novosibirskoye aviatsionnoye production association named after V. P. Chkalova
8289624,Joint-stock company Tsentralny higher education institution PO Proyektirovaniyu Mashinostroitelnykh Predpriyaty
8290668,"Aires Guimarães, Rossine"
8290721,"Bernardo C. Lidimba, Anastácia"
8291167,"Issa, Ali Amadou"
8291724,"Moussa, Saley"
8292040,Closed Joint Stock Company Makomnet
8293543,"Zhongyuan Trust Co., Ltd."
8293630,"Nanjing Panda Information Industry Co., Ltd."
8294419,"Basharin, Georgiy Karlovich"
8296075,Dinh Vu Petroleum Service Joint Stock Company
8296092,"Shaanxi Provincial Industry Investment Co., Ltd."
8296107,"He, Weixuan"
8296178,Estado do Maranhão - Secretaria de Estado da Saude
8296201,Estado do Maranhão - Hospital Regional de Urgência é Emergência de Presidente Dutra
8297831,"Cobzaru, Ionuţ Marius"
8297982,"Puşcaşu, Liviu"
8297998,Eljay Nakedi Financial Services Cc
8298000,Joint-Stock Company AeroComposit-Ulyanovsk
8298017,"Cobzaru, George Leonard"
8298161,Joint-Stock Company Aviastar-SP
8298290,Joint-stock company Repair factory Radio-Electronic Equipment LUCH
8298337,Joint Stock Company AeroKompozit
8298639,MVV Energie AG
8298757,"Chen, Xiaoming"
8299917,"Pu, Bingrong"
8300399,"Wen, Zuoce"
8300635,"Chen, Bo"
8300853,Norges Bank Investment Management
8301425,Corporación Dominicana de Empresas Estatales
8302867,China Aerospace Investment Holdings Ltd.
8303076,"Jiangsu Software Industry Co., Ltd."
8303326,Open Joint Stock Company Severneftegazprom
8304083,"Tschá, Tschales Franciel"
8304335,"Shandong International Trust Co., Ltd."
8304424,"Lee, Fook Sun"
8304671,Kommunalkredit Austria AG
8305192,Public Joint Stock Company Center for Cargo Container Traffic TransContainer
8305316,"van Helvert-Demandt, Yvonne"
8305344,"van Helvert, Joke"
8306605,"Chinese Universe Publishing and Media Group Co., Ltd."
8308741,"Anhui Xinli Finance Co., Ltd."
8308784,"Xu, Lixin"
8308815,"Gui, Xiaobin"
8308863,"Rong, Xuetang"
8308985,"Xu, Shengming"
8309886,"Pakdemirli Anlatıcı, Ayşe"
8309905,"Pakdemirli, Nuran"
8309975,"Pakdemirli, Emre"
8310040,"Pakdemirli, Bekir"
8310073,"Pakdemirli, Betül"
8310134,"Pakdemirli, Mehmet"
8310154,Open joint-stock company 275 aviatsionny repair factory
8310543,Barrio 18
8310748,"Sun, Fulai"
8310801,"Zhong, Gang"
8310909,Subsidiary Insurance Open Joint Stock Company Rosgosstrakh - Stavropol
8311777,Sai Gon - Mien Trung Beer Joint Stock Company
8312374,Public Joint Stock Company Central Telegraph
8312516,Regionálna správa a údržba ciest Nitra a.s.
8314761,Open joint-stock company 31 factory aviatsionnogo tekhnologicheskogo oborudovaniya
8314827,Otkrytoye Aktsionernoye Obshchestvo 32 Remontnyy Zavod Sredstv Obespecheniya Poletov
8314922,Open Joint Stock Company 322 Aircraft Repair Plant
8315197,"Jordán Pana, Ricardo Elias"
8315503,"Kim, Sung-Bae"
8316240,"Scharf, Jason Benjamin"
8316300,CIT Investments LLC
8316370,"A & J Media Partners, Inc"
8316429,"Shah, Michael"
8316445,Brevspand EOOD
8316462,"Zilmil, Inc"
8317581,"China Galaxy Investment Management Co., Ltd."
8317695,"Yunnan Bowin Technology Industry Co., Ltd."
8317780,"Ferreira dos Santos Ruiz Calejon, Rodrigo"
8317786,"Ferreira dos Santos Ruiz Calejon, Otávio"
8319710,"Shanxi Coking Coal Energy Group Co., Ltd."
8319760,"CRRC Group Co., Ltd."
8324534,"Wang, Jiang"
8324557,"Gansu Jiu Steel Group Hongxing Iron & Steel Co., Ltd."
8325340,Mah Sing Pte. Ltd.
8325414,"Chin, Jin Han"
8325553,Suneel Ramchandani
8325883,"Xia, Suping"
8325958,Companhia de Desenvolvimento Econômico do Pará (CODEC)
8326047,Empresa Maranhense de Serviços Hospitalares - EMSERH
8326438,"Feng, Heping"
8326970,"Shmal, Genadiy Iosifovich"
8327094,Joint-stock company 712 Aviatsionny repair factory
8327181,"Bukhazem, Al-Saadi Abdullah Ibrahim"
8327955,Public Joint Stock Company Taganrog Aviation Scientfic - Technical Complex n.a. G.M. Beriev
8328038,Otkrytoye Aktsionernoye Obshchestvo 680 Aviatsionnyy Remontnyy Zavod
8328094,"Xi'an Aircraft Asset Management Co., Ltd."
8328161,Open Joint Stock company 720 Maintenance works of flights support
8328163,Ulyanovsk city Regional state unitary enterprise bureau of technical inventory
8328310,"Renfe Fabricación y Mantenimiento, Sociedad Mercantil Estatal, S.A."
8328323,"Renfe Mercancías, Sociedad Anónima"
8328343,"Renfe Viajeros, Sociedad Mercantil Estatal, S.A."
8328741,"Aragón Monterrosa, Óscar Silvestre"
8328742,"Landaverde Medina, José Antonio"
8328743,"Rodriguez Monterrosa, Nelson Eduardo"
8328812,"A. Pinte, François-Xavier Pierre-Marie"
8328899,"Orellana Rodríguez, Eleazar Otoniel"
8329101,National Social Security Fund
8329336,Filial Publichnogo Aktsionernogo Obshchestva Federalnaya Gidrogeneriruyushchaya Kompaniya - Rusgidro - Zhigulevskaya Ges
8329363,State Development & Investment Corporation
8329508,Joint-stock company Management company Murmansky Transportny UZEL
8330088,Joint-stock company Okhinskaya TETS
8330220,Public Joint-Stock Company Hermes-Moscow
8330435,Open joint-stock company Volgogradsky factory radiotekhnicheskogo oborudovaniya
8330555,"Abdul Hamid, Mohamed Gamal Ahmed Heshmat"
8330596,"Ibrahim, Karem El Sayed Ahmed"
8330808,"Hidroeléctrica de Cahora Bassa, S.A."
8330824,"Banco Nacional de Investimento, S.A."
8330914,Entidad Pública Empresarial Sociedad de Salvamento y Seguridad Marítima
8331049,"Vásquez Sánchez, Salvador de Jesús"
8331050,"Cañas, Marvin Samuel"
8331525,Chifeng University
